id;account_id;occurred_at;standard_qty;gloss_qty;poster_qty;total;standard_amt_usd;gloss_amt_usd;poster_amt_usd;total_amt_usd
1814;2361;2016-03-06T10:40:41.000Z;467;4;0;471;2330;30;0;2360
1815;2361;2016-04-05T01:41:45.000Z;504;0;0;504;2515;0;0;2515
1816;2361;2016-05-05T14:46:01.000Z;502;16;29;547;2505;120;235;2860
1817;2361;2016-06-04T01:15:53.000Z;541;12;17;570;2700;90;138;2928
1818;2361;2016-07-04T22:23:50.000Z;476;0;215;691;2375;0;1746;4121
1819;2361;2016-08-02T20:14:35.000Z;516;3;19;538;2575;22;154;2752
1820;2361;2016-09-01T11:52:10.000Z;607;14;9;630;3029;105;73;3207
1821;2361;2016-10-01T01:48:39.000Z;504;16;15;535;2515;120;122;2757
1822;2361;2016-10-30T23:09:10.000Z;486;11;15;512;2425;82;122;2629
1823;2361;2016-11-29T07:19:36.000Z;542;32;13;587;2705;240;106;3050
1824;2361;2016-12-29T07:18:36.000Z;497;515;0;1012;2480;3857;0;6337
1825;2371;2013-12-27T22:08:03.000Z;92;0;48;140;459;0;390;849
1826;2371;2014-01-25T15:02:02.000Z;140;56;28;224;699;419;227;1345
1827;2371;2014-02-24T18:05:29.000Z;131;13;20;164;654;97;162;913
1828;2371;2014-03-26T10:49:33.000Z;105;22;24;151;524;165;195;884
1829;2371;2014-04-25T04:19:24.000Z;120;40;16;176;599;300;130;1028
1830;2371;2014-05-25T12:56:59.000Z;152;0;31;183;758;0;252;1010
1831;2371;2014-06-24T02:03:53.000Z;101;57;30;188;504;427;244;1175
1832;2371;2014-07-23T19:03:41.000Z;17;36;29;82;85;270;235;590
1833;2371;2014-08-21T20:54:09.000Z;28;25;25;78;140;187;203;530
1834;2371;2014-09-20T21:03:54.000Z;98;29;35;162;489;217;284;990
1835;2371;2014-10-20T17:49:31.000Z;95;43;44;182;474;322;357;1153
1836;2371;2014-11-19T21:57:36.000Z;91;29;35;155;454;217;284;956
1837;2371;2014-12-19T16:10:30.000Z;90;0;0;90;449;0;0;449
1838;2371;2015-01-18T03:07:44.000Z;65;31;3;99;324;232;24;581
1839;2371;2015-02-17T23:41:01.000Z;105;24;57;186;524;180;463;1167
1840;2371;2015-03-18T19:17:08.000Z;102;49;0;151;509;367;0;876
1841;2371;2015-04-17T04:08:52.000Z;129;31;23;183;644;232;187;1063
1842;2371;2015-05-16T03:29:32.000Z;91;36;50;177;454;270;406;1130
1843;2371;2015-06-14T04:26:52.000Z;99;34;33;166;494;255;268;1017
1844;2371;2015-07-14T16:46:05.000Z;110;97;4;211;549;727;32;1308
1845;2381;2013-12-14T10:37:07.000Z;1051;37;101;1189;5244;277;820;6342
1846;2381;2014-01-12T02:24:20.000Z;500;29;10;539;2495;217;81;2793
1847;2381;2014-02-10T03:40:07.000Z;500;0;33;533;2495;0;268;2763
1848;2381;2014-03-12T11:16:38.000Z;493;0;0;493;2460;0;0;2460
1849;2381;2014-04-11T04:40:49.000Z;509;18;0;527;2540;135;0;2675
1850;2381;2014-05-11T14:01:28.000Z;815;9;12;836;4067;67;97;4232
1851;2381;2014-06-09T21:28:04.000Z;491;0;0;491;2450;0;0;2450
1852;2381;2014-07-09T16:10:34.000Z;484;0;0;484;2415;0;0;2415
1853;2381;2014-08-08T09:30:24.000Z;551;8;281;840;2749;60;2282;5091
1854;2381;2014-09-07T22:52:42.000Z;493;18;4;515;2460;135;32;2627
1855;2381;2014-10-06T22:10:34.000Z;463;0;0;463;2310;0;0;2310
1856;2381;2014-11-05T04:14:10.000Z;382;8;0;390;1906;60;0;1966
1857;2381;2014-12-04T18:48:38.000Z;497;22;17;536;2480;165;138;2783
1858;2381;2015-01-02T15:07:15.000Z;498;0;0;498;2485;0;0;2485
1859;2391;2016-08-10T16:21:32.000Z;88;35;17;140;439;262;138;839
1860;2391;2016-09-09T03:19:50.000Z;113;16;21;150;564;120;171;854
1861;2391;2016-10-08T17:31:23.000Z;96;29;33;158;479;217;268;964
1862;2391;2016-11-07T13:46:06.000Z;108;21;17;146;539;157;138;834
1863;2391;2016-12-06T10:05:56.000Z;128;22;63;213;639;165;512;1315
1864;2401;2016-07-31T05:21:17.000Z;117;35;20;172;584;262;162;1008
1865;2411;2013-12-16T02:27:22.000Z;506;4;40;550;2525;30;325;2880
1866;2411;2014-01-14T18:17:53.000Z;493;20;15;528;2460;150;122;2732
1867;2411;2014-02-12T00:27:09.000Z;507;0;0;507;2530;0;0;2530
1868;2411;2014-03-13T22:11:19.000Z;521;15;7;543;2600;112;57;2769
1869;2411;2014-04-12T02:28:42.000Z;502;17;22;541;2505;127;179;2811
1870;2411;2014-05-12T11:55:32.000Z;486;10;0;496;2425;75;0;2500
1871;2411;2014-06-10T00:32:07.000Z;486;9;13;508;2425;67;106;2598
1872;2411;2014-07-10T00:47:36.000Z;500;0;12;512;2495;0;97;2592
1873;2411;2014-08-09T08:02:38.000Z;502;15;12;529;2505;112;97;2715
1874;2411;2014-09-08T04:13:45.000Z;496;11;15;522;2475;82;122;2679
1875;2411;2014-10-07T02:39:51.000Z;508;17;157;682;2535;127;1275;3937
1876;2411;2014-11-05T12:40:58.000Z;498;0;2;500;2485;0;16;2501
1877;2411;2014-12-05T15:41:05.000Z;513;0;0;513;2560;0;0;2560
1878;2411;2015-01-03T20:19:53.000Z;506;16;20;542;2525;120;162;2807
1879;2411;2015-02-02T20:35:39.000Z;496;65;40;601;2475;487;325;3287
1880;2411;2015-03-03T11:59:21.000Z;488;0;10;498;2435;0;81;2516
1881;2411;2015-04-01T02:33:49.000Z;495;33;49;577;2470;247;398;3115
1882;2411;2015-04-30T12:32:33.000Z;574;14;13;601;2864;105;106;3075
1883;2411;2015-05-29T15:19:40.000Z;497;0;0;497;2480;0;0;2480
1884;2411;2015-06-28T16:29:24.000Z;510;244;18;772;2545;1828;146;4519
1885;2411;2015-07-27T17:33:55.000Z;500;15;0;515;2495;112;0;2607
1886;2411;2015-08-25T20:19:55.000Z;490;0;0;490;2445;0;0;2445
1887;2411;2015-09-24T22:33:50.000Z;501;6;7;514;2500;45;57;2602
1888;2411;2015-10-23T09:55:20.000Z;516;0;17;533;2575;0;138;2713
1889;2411;2015-11-21T01:55:43.000Z;507;0;41;548;2530;0;333;2863
1890;2411;2015-12-21T15:06:42.000Z;504;0;23;527;2515;0;187;2702
1891;2411;2016-01-19T08:50:42.000Z;718;38;6;762;3583;285;49;3916
1892;2411;2016-02-17T22:13:19.000Z;490;14;21;525;2445;105;171;2720
1893;2411;2016-03-17T06:10:18.000Z;502;8;17;527;2505;60;138;2703
1894;2411;2016-04-15T02:04:04.000Z;562;25;142;729;2804;187;1153;4145
1895;2411;2016-05-14T01:14:50.000Z;147;14;40;201;734;105;325;1163
1896;2411;2016-06-12T08:28:18.000Z;499;0;0;499;2490;0;0;2490
1897;2411;2016-07-12T05:35:51.000Z;935;1;0;936;4666;7;0;4673
1898;2411;2016-08-11T21:13:56.000Z;602;0;0;602;3004;0;0;3004
1899;2411;2016-09-10T04:02:25.000Z;599;29;6;634;2989;217;49;3255
1900;2411;2016-10-10T04:59:12.000Z;484;0;0;484;2415;0;0;2415
1901;2411;2016-11-08T13:39:25.000Z;499;3;11;513;2490;22;89;2602
1902;2411;2016-12-08T23:26:21.000Z;511;5;10;526;2550;37;81;2669
1903;2421;2016-10-17T13:29:56.000Z;295;10;0;305;1472;75;0;1547
1904;2421;2016-11-16T12:58:10.000Z;456;30;26;512;2275;225;211;2711
1905;2421;2016-12-15T12:17:59.000Z;272;0;0;272;1357;0;0;1357
1906;2431;2016-11-21T08:43:54.000Z;835;11;1;847;4167;82;8;4257
1907;2431;2016-12-21T08:54:05.000Z;490;0;3;493;2445;0;24;2469
1908;2441;2016-08-23T15:35:21.000Z;67;43;0;110;334;322;0;656
1909;2441;2016-09-21T17:49:59.000Z;102;19;19;140;509;142;154;806
1910;2441;2016-11-20T05:16:09.000Z;78;42;19;139;389;315;154;858
1911;2441;2016-12-19T21:18:32.000Z;118;66;29;213;589;494;235;1319
1912;2451;2016-12-18T20:11:26.000Z;280;69;20;369;1397;517;162;2076
1913;2461;2013-12-29T09:50:38.000Z;0;6450;45;6495;0;48311;365;48676
1914;2461;2014-01-28T00:43:27.000Z;153;12;71;236;763;90;577;1430
1915;2461;2014-02-26T10:34:55.000Z;138;22;18;178;689;165;146;1000
1916;2461;2014-03-28T03:40:49.000Z;144;0;0;144;719;0;0;719
1917;2461;2014-04-27T13:29:11.000Z;150;4;9;163;749;30;73;852
1918;2461;2014-05-27T22:07:49.000Z;152;12;0;164;758;90;0;848
1919;2461;2014-06-26T15:35:11.000Z;141;13;19;173;704;97;154;955
1920;2461;2014-07-25T23:15:24.000Z;153;0;12;165;763;0;97;861
1921;2461;2014-11-19T09:17:21.000Z;1012;0;8;1020;5050;0;65;5115
1922;2461;2014-12-18T20:52:37.000Z;143;29;27;199;714;217;219;1150
1923;2461;2015-01-17T11:12:46.000Z;105;3;0;108;524;22;0;546
1924;2461;2015-02-15T16:42:57.000Z;148;18;8;174;739;135;65;938
1925;2461;2015-03-16T02:41:55.000Z;150;12;12;174;749;90;97;936
1926;2461;2015-05-14T09:52:03.000Z;161;446;0;607;803;3341;0;4144
1927;2461;2015-06-12T11:46:31.000Z;206;0;0;206;1028;0;0;1028
1928;2461;2015-07-11T02:33:01.000Z;143;0;41;184;714;0;333;1046
1929;2461;2015-08-10T05:51:19.000Z;146;26;13;185;729;195;106;1029
1930;2461;2015-09-09T14:04:08.000Z;362;0;0;362;1806;0;0;1806
1931;2461;2015-10-09T17:54:11.000Z;71;14;6;91;354;105;49;508
1932;2461;2015-11-07T17:12:32.000Z;185;20;0;205;923;150;0;1073
1933;2461;2015-12-06T20:26:07.000Z;147;20;0;167;734;150;0;883
1934;2461;2016-01-05T16:02:18.000Z;152;0;65;217;758;0;528;1286
1935;2461;2016-02-03T16:41:16.000Z;227;296;54;577;1133;2217;438;3788
1936;2461;2016-03-04T23:45:30.000Z;154;0;1;155;768;0;8;777
1937;2461;2016-04-03T04:49:57.000Z;143;46;7;196;714;345;57;1115
1938;2461;2016-06-01T09:14:24.000Z;135;1;20;156;674;7;162;844
1939;2461;2016-07-01T18:31:59.000Z;181;0;4078;4259;903;0;33113;34017
1940;2471;2016-07-17T15:21:11.000Z;355;26;36;417;1771;195;292;2259
1941;2471;2016-08-16T22:56:47.000Z;302;24;0;326;1507;180;0;1687
1942;2471;2016-09-14T19:52:51.000Z;292;40;22;354;1457;300;179;1935
1943;2471;2016-10-14T15:44:18.000Z;297;191;22;510;1482;1431;179;3091
1944;2471;2016-11-13T22:25:20.000Z;284;0;0;284;1417;0;0;1417
1945;2471;2016-12-12T23:24:33.000Z;301;23;16;340;1502;172;130;1804
1946;2481;2013-12-06T02:13:20.000Z;502;4;33;539;2505;30;268;2803
1947;2481;2014-01-05T01:12:44.000Z;515;38;0;553;2570;285;0;2854
1948;2481;2014-02-03T07:36:57.000Z;499;24;0;523;2490;180;0;2670
1949;2481;2014-03-04T00:55:49.000Z;502;65;23;590;2505;487;187;3179
1950;2481;2014-04-03T01:39:49.000Z;496;8;1;505;2475;60;8;2543
1951;2481;2014-05-02T15:47:22.000Z;551;3;8;562;2749;22;65;2837
1952;2481;2014-05-31T17:03:46.000Z;505;12;24;541;2520;90;195;2805
1953;2481;2014-06-29T04:33:15.000Z;500;5;1;506;2495;37;8;2541
1954;2481;2014-07-28T18:02:10.000Z;497;13;0;510;2480;97;0;2577
1955;2481;2014-08-27T18:28:41.000Z;525;31;0;556;2620;232;0;2852
1956;2481;2014-09-25T13:50:02.000Z;540;54;0;594;2695;404;0;3099
1957;2481;2014-10-24T17:59:52.000Z;493;0;12;505;2460;0;97;2558
1958;2481;2014-11-23T05:33:34.000Z;503;0;12;515;2510;0;97;2607
1959;2481;2014-12-22T04:29:52.000Z;486;39;27;552;2425;292;219;2936
1960;2481;2015-01-20T02:12:27.000Z;512;16;8;536;2555;120;65;2740
1961;2481;2015-02-18T13:46:30.000Z;505;0;0;505;2520;0;0;2520
1962;2481;2015-03-19T23:27:29.000Z;516;0;8;524;2575;0;65;2640
1963;2481;2015-04-18T10:26:16.000Z;481;12;17;510;2400;90;138;2628
1964;2481;2015-05-18T20:38:57.000Z;510;21;110;641;2545;157;893;3595
1965;2481;2015-06-16T09:37:19.000Z;508;35;0;543;2535;262;0;2797
1966;2481;2015-07-15T18:40:44.000Z;498;19;12;529;2485;142;97;2725
1967;2481;2015-08-13T17:21:53.000Z;483;0;9;492;2410;0;73;2483
1968;2481;2015-09-11T14:49:46.000Z;838;0;23;861;4182;0;187;4368
1969;2481;2015-10-11T20:38:59.000Z;482;4;43;529;2405;30;349;2784
1970;2481;2015-11-09T21:21:34.000Z;600;0;277;877;2994;0;2249;5243
1971;2481;2015-12-08T07:16:54.000Z;144;7;104;255;719;52;844;1615
1972;2481;2016-01-06T07:36:07.000Z;507;6;0;513;2530;45;0;2575
1973;2481;2016-02-04T09:24:33.000Z;486;18;0;504;2425;135;0;2560
1974;2481;2016-03-04T12:06:44.000Z;501;0;36;537;2500;0;292;2792
1975;2481;2016-04-03T16:57:12.000Z;505;7;0;512;2520;52;0;2572
1976;2481;2016-05-02T14:08:14.000Z;498;0;8;506;2485;0;65;2550
1977;2481;2016-06-01T15:44:57.000Z;338;24;0;362;1687;180;0;1866
1978;2481;2016-07-01T19:36:06.000Z;496;15;13;524;2475;112;106;2693
1979;2481;2016-07-31T11:45:55.000Z;502;10;0;512;2505;75;0;2580
1980;2481;2016-08-29T18:45:19.000Z;497;20;4;521;2480;150;32;2662
1981;2481;2016-09-28T11:34:43.000Z;499;51;14;564;2490;382;114;2986
1982;2481;2016-10-28T07:16:36.000Z;479;13;4;496;2390;97;32;2520
1983;2481;2016-11-27T12:18:56.000Z;499;10;4;513;2490;75;32;2597
1984;2481;2016-12-27T11:21:56.000Z;379;0;12;391;1891;0;97;1989
1985;2491;2016-11-11T19:41:37.000Z;541;0;15;556;2700;0;122;2821
1986;2491;2016-12-11T01:01:42.000Z;511;11;5;527;2550;82;41;2673
1987;2501;2016-03-21T19:13:54.000Z;637;8;10;655;3179;60;81;3320
1988;2501;2016-04-19T18:38:35.000Z;498;10;25;533;2485;75;203;2763
1989;2501;2016-05-19T04:41:06.000Z;492;23;6;521;2455;172;49;2676
1990;2501;2016-06-17T02:07:07.000Z;483;12;6;501;2410;90;49;2549
1991;2501;2016-07-16T22:36:21.000Z;507;0;32;539;2530;0;260;2790
1992;2501;2016-08-15T00:32:04.000Z;508;0;0;508;2535;0;0;2535
1993;2501;2016-09-13T07:39:47.000Z;495;8;0;503;2470;60;0;2530
1994;2501;2016-10-13T05:56:30.000Z;0;0;5;5;0;0;41;41
1995;2501;2016-11-11T19:06:28.000Z;513;0;0;513;2560;0;0;2560
1996;2501;2016-12-10T18:00:23.000Z;497;8;24;529;2480;60;195;2735
1997;2511;2016-06-15T10:32:41.000Z;503;5;0;508;2510;37;0;2547
1998;2511;2016-07-15T21:05:09.000Z;491;29;0;520;2450;217;0;2667
1999;2511;2016-08-13T15:35:35.000Z;496;10;32;538;2475;75;260;2810
2000;2511;2016-09-12T15:48:56.000Z;492;15;8;515;2455;112;65;2632
2001;2511;2016-10-12T02:22:50.000Z;502;7;19;528;2505;52;154;2712
2002;2511;2016-11-11T00:27:50.000Z;433;4;13;450;2161;30;106;2296
2003;2511;2016-12-11T09:42:54.000Z;499;34;15;548;2490;255;122;2866
2004;2521;2016-05-14T23:10:09.000Z;509;6;24;539;2540;45;195;2780
2005;2521;2016-06-13T22:18:56.000Z;497;0;6;503;2480;0;49;2529
2006;2521;2016-07-12T02:56:11.000Z;893;11;16;920;4456;82;130;4668
2007;2521;2016-08-11T14:12:10.000Z;0;14;11;25;0;105;89;194
2008;2521;2016-09-09T23:11:39.000Z;491;0;82;573;2450;0;666;3116
2009;2521;2016-10-08T04:31:53.000Z;554;6;23;583;2764;45;187;2996
2010;2521;2016-11-06T19:51:56.000Z;486;15;102;603;2425;112;828;3366
2011;2521;2016-12-06T21:42:29.000Z;506;0;0;506;2525;0;0;2525
2012;2531;2013-12-25T04:33:01.000Z;142;4;0;146;709;30;0;739
2013;2531;2014-01-23T04:16:43.000Z;85;9;6;100;424;67;49;540
2014;2531;2014-02-21T11:00:41.000Z;153;8;13;174;763;60;106;929
2015;2531;2014-03-23T19:21:43.000Z;130;5;38;173;649;37;309;995
2016;2531;2014-04-21T10:53:59.000Z;143;8;138;289;714;60;1121;1894
2017;2531;2014-05-20T14:51:54.000Z;151;11;0;162;753;82;0;836
2018;2531;2014-06-18T14:37:59.000Z;150;0;0;150;749;0;0;749
2019;2531;2014-07-17T06:17:18.000Z;175;0;0;175;873;0;0;873
2020;2531;2014-08-16T02:15:17.000Z;113;0;11;124;564;0;89;653
2021;2531;2014-09-14T12:59:08.000Z;149;5;6;160;744;37;49;830
2022;2531;2014-10-14T08:15:39.000Z;160;16;1;177;798;120;8;926
2023;2531;2014-11-12T14:06:09.000Z;153;0;11;164;763;0;89;853
2024;2531;2014-12-11T21:21:34.000Z;157;0;9;166;783;0;73;857
2025;2541;2013-12-21T17:14:11.000Z;290;0;18;308;1447;0;146;1593
2026;2541;2014-02-18T10:34:12.000Z;298;25;63;386;1487;187;512;2186
2027;2541;2014-03-20T22:21:46.000Z;308;29;21;358;1537;217;171;1925
2028;2541;2014-04-19T09:23:13.000Z;245;25;15;285;1223;187;122;1532
2029;2541;2014-05-18T08:52:14.000Z;268;20;0;288;1337;150;0;1487
2030;2541;2014-06-17T04:55:24.000Z;305;46;0;351;1522;345;0;1866
2031;2541;2014-07-17T11:08:46.000Z;296;20;19;335;1477;150;154;1781
2032;2541;2014-08-16T21:12:38.000Z;301;37;18;356;1502;277;146;1925
2033;2541;2014-09-15T04:11:24.000Z;304;14;82;400;1517;105;666;2288
2034;2541;2014-10-15T02:20:58.000Z;285;54;171;510;1422;404;1389;3215
2035;2541;2014-11-13T17:45:31.000Z;303;38;24;365;1512;285;195;1991
2036;2541;2014-12-13T00:23:19.000Z;315;32;29;376;1572;240;235;2047
2037;2541;2015-01-11T16:40:59.000Z;304;50;77;431;1517;375;625;2517
2038;2541;2015-02-10T18:53:47.000Z;297;33;24;354;1482;247;195;1924
2039;2541;2015-03-11T05:33:28.000Z;310;34;6;350;1547;255;49;1850
2040;2541;2015-04-10T21:29:17.000Z;211;22;20;253;1053;165;162;1380
2041;2541;2015-05-10T08:47:53.000Z;321;28;0;349;1602;210;0;1812
2042;2541;2015-06-08T06:17:47.000Z;299;34;16;349;1492;255;130;1877
2043;2541;2015-07-07T05:48:17.000Z;333;18;35;386;1662;135;284;2081
2044;2541;2015-08-06T04:55:37.000Z;313;36;16;365;1562;270;130;1961
2045;2541;2015-09-04T09:25:24.000Z;309;0;26;335;1542;0;211;1753
2046;2541;2015-10-03T15:30:06.000Z;280;116;31;427;1397;869;252;2518
2047;2541;2015-11-02T14:45:28.000Z;299;74;16;389;1492;554;130;2176
2048;2541;2015-12-01T18:59:55.000Z;288;19;8;315;1437;142;65;1644
2049;2541;2015-12-30T17:30:33.000Z;279;31;17;327;1392;232;138;1762
2050;2541;2016-01-29T03:30:39.000Z;301;38;18;357;1502;285;146;1933
2051;2541;2016-02-27T00:49:09.000Z;258;26;20;304;1287;195;162;1645
2052;2541;2016-03-27T20:30:28.000Z;277;29;0;306;1382;217;0;1599
2053;2541;2016-04-25T16:30:01.000Z;325;46;9;380;1622;345;73;2039
2054;2541;2016-05-24T03:09:35.000Z;330;35;121;486;1647;262;983;2891
2055;2541;2016-06-23T16:41:31.000Z;329;25;95;449;1642;187;771;2600
2056;2541;2016-07-23T04:12:33.000Z;147;25;10;182;734;187;81;1002
2057;2541;2016-08-22T11:28:06.000Z;288;16;0;304;1437;120;0;1557
2058;2541;2016-09-21T02:40:17.000Z;299;29;78;406;1492;217;633;2343
2059;2541;2016-10-21T11:36:17.000Z;313;32;2;347;1562;240;16;1818
2060;2541;2016-11-20T13:22:33.000Z;271;41;0;312;1352;307;0;1659
2061;2541;2016-12-19T21:58:08.000Z;294;26;21;341;1467;195;171;1832
2062;2551;2016-06-24T07:43:04.000Z;502;12;14;528;2505;90;114;2709
2063;2551;2016-07-23T19:37:48.000Z;515;18;31;564;2570;135;252;2956
2064;2551;2016-08-21T12:23:52.000Z;501;22;0;523;2500;165;0;2665
2065;2551;2016-09-20T06:53:27.000Z;512;24;15;551;2555;180;122;2856
2066;2551;2016-10-20T00:49:19.000Z;250;0;10;260;1248;0;81;1329
2067;2551;2016-11-18T05:04:21.000Z;487;0;15;502;2430;0;122;2552
2068;2551;2016-12-17T08:46:59.000Z;467;7;24;498;2330;52;195;2578
2069;2561;2016-11-23T22:51:02.000Z;927;14;24;965;4626;105;195;4925
2070;2561;2016-12-23T11:44:49.000Z;81;18;27;126;404;135;219;758
2071;2571;2013-12-19T17:37:45.000Z;286;20;26;332;1427;150;211;1788
2072;2571;2014-01-17T12:15:05.000Z;296;23;0;319;1477;172;0;1649
2073;2571;2014-02-16T07:58:14.000Z;301;9;9;319;1502;67;73;1642
2074;2571;2014-03-18T14:16:18.000Z;259;36;36;331;1292;270;292;1854
2075;2571;2014-04-16T06:48:28.000Z;290;22;22;334;1447;165;179;1791
2076;2571;2014-05-16T01:22:45.000Z;293;0;49;342;1462;0;398;1860
2077;2571;2014-06-15T11:35:59.000Z;300;31;40;371;1497;232;325;2054
2078;2571;2014-07-15T00:30:48.000Z;297;0;29;326;1482;0;235;1718
2079;2571;2014-08-15T00:16:55.000Z;285;12;18;315;1422;90;146;1658
2080;2571;2014-09-12T13:03:17.000Z;297;10;0;307;1482;75;0;1557
2081;2571;2014-10-11T11:10:05.000Z;307;32;14;353;1532;240;114;1885
2082;2571;2014-11-09T19:34:43.000Z;290;35;21;346;1447;262;171;1880
2083;2581;2016-10-19T12:56:28.000Z;97;18;33;148;484;135;268;887
2084;2581;2016-11-18T08:24:16.000Z;85;25;11;121;424;187;89;701
2085;2581;2016-12-18T15:09:48.000Z;83;34;29;146;414;255;235;904
2086;2591;2013-12-11T03:17:57.000Z;310;44;13;367;1547;330;106;1982
2087;2591;2014-01-10T05:39:25.000Z;292;32;25;349;1457;240;203;1900
2088;2591;2014-02-08T06:16:00.000Z;285;22;7;314;1422;165;57;1644
2089;2591;2014-03-09T03:38:52.000Z;291;23;61;375;1452;172;495;2120
2090;2591;2014-04-07T06:11:08.000Z;592;29;54;675;2954;217;438;3610
2091;2591;2014-05-07T04:34:23.000Z;466;36;21;523;2325;270;171;2766
2092;2591;2014-06-05T05:05:50.000Z;329;21;20;370;1642;157;162;1961
2093;2591;2014-07-04T08:31:47.000Z;306;29;28;363;1527;217;227;1972
2094;2591;2014-08-02T16:52:58.000Z;308;66;51;425;1537;494;414;2445
2095;2591;2014-08-31T13:25:14.000Z;314;88;0;402;1567;659;0;2226
2096;2591;2014-09-30T01:38:25.000Z;300;36;52;388;1497;270;422;2189
2097;2591;2014-10-29T20:03:04.000Z;281;34;20;335;1402;255;162;1819
2098;2591;2014-11-27T07:03:32.000Z;301;44;23;368;1502;330;187;2018
2099;2591;2014-12-27T03:13:30.000Z;290;38;22;350;1447;285;179;1910
2100;2591;2015-01-26T03:58:03.000Z;289;20;9;318;1442;150;73;1665
2101;2591;2015-02-24T08:32:36.000Z;302;19;0;321;1507;142;0;1649
2102;2591;2015-03-25T17:33:32.000Z;305;21;0;326;1522;157;0;1679
2103;2591;2015-04-23T15:15:05.000Z;302;46;11;359;1507;345;89;1941
2104;2591;2015-05-23T00:04:27.000Z;301;19;54;374;1502;142;438;2083
2105;2591;2015-06-22T10:28:36.000Z;293;12;0;305;1462;90;0;1552
2106;2591;2015-07-21T20:09:00.000Z;293;53;19;365;1462;397;154;2013
2107;2591;2015-08-19T12:00:54.000Z;303;38;22;363;1512;285;179;1975
2108;2591;2015-09-18T19:36:35.000Z;289;11;15;315;1442;82;122;1646
2109;2591;2015-10-17T15:46:02.000Z;320;0;48;368;1597;0;390;1987
2110;2591;2015-11-15T15:55:04.000Z;290;35;28;353;1447;262;227;1937
2111;2591;2015-12-14T12:07:22.000Z;0;50;95;145;0;375;771;1146
2112;2591;2016-01-12T23:18:35.000Z;298;32;21;351;1487;240;171;1897
2113;2591;2016-02-11T14:57:38.000Z;310;31;31;372;1547;232;252;2031
2114;2591;2016-04-10T08:30:14.000Z;301;31;36;368;1502;232;292;2027
2115;2591;2016-05-10T22:32:37.000Z;567;0;0;567;2829;0;0;2829
2116;2591;2016-06-08T12:39:00.000Z;303;44;3;350;1512;330;24;1866
2117;2591;2016-07-08T09:22:01.000Z;301;45;25;371;1502;337;203;2042
2118;2591;2016-08-07T00:06:02.000Z;292;0;0;292;1457;0;0;1457
2119;2591;2016-09-04T10:43:09.000Z;291;25;9;325;1452;187;73;1712
2120;2591;2016-10-04T00:53:19.000Z;272;16;15;303;1357;120;122;1599
2121;2591;2016-11-03T23:36:51.000Z;276;20;0;296;1377;150;0;1527
2122;2591;2016-12-02T23:01:20.000Z;304;20;0;324;1517;150;0;1667
2123;2591;2016-12-31T04:03:13.000Z;291;22;21;334;1452;165;171;1787
2124;2601;2015-02-06T00:50:03.000Z;470;15;8;493;2345;112;65;2523
2125;2601;2015-03-07T15:39:24.000Z;504;14;6;524;2515;105;49;2669
2126;2601;2015-04-05T08:55:35.000Z;494;99;0;593;2465;742;0;3207
2127;2601;2015-05-05T07:43:37.000Z;491;5;12;508;2450;37;97;2585
2128;2601;2015-06-03T12:18:59.000Z;480;16;1;497;2395;120;8;2523
2129;2601;2015-07-02T09:22:04.000Z;501;28;15;544;2500;210;122;2832
2130;2601;2015-07-31T09:21:36.000Z;500;0;0;500;2495;0;0;2495
2131;2601;2015-08-29T21:54:19.000Z;515;19;15;549;2570;142;122;2834
2132;2601;2015-09-28T12:11:51.000Z;493;204;0;697;2460;1528;0;3988
2133;2601;2015-10-28T08:51:17.000Z;519;0;5;524;2590;0;41;2630
2134;2601;2015-11-27T14:07:31.000Z;534;6;0;540;2665;45;0;2710
2135;2611;2015-11-20T10:48:54.000Z;483;15;11;509;2410;112;89;2612
2136;2611;2015-12-20T06:54:10.000Z;505;96;0;601;2520;719;0;3239
2137;2611;2016-01-19T06:55:14.000Z;512;0;0;512;2555;0;0;2555
2138;2611;2016-02-17T23:16:14.000Z;431;0;11;442;2151;0;89;2240
2139;2611;2016-03-17T08:08:27.000Z;504;5;14;523;2515;37;114;2666
2140;2611;2016-04-16T15:38:07.000Z;502;42;16;560;2505;315;130;2949
2141;2611;2016-05-15T11:31:10.000Z;501;7;19;527;2500;52;154;2707
2142;2611;2016-06-13T14:49:21.000Z;499;14;12;525;2490;105;97;2692
2143;2611;2016-07-13T13:18:22.000Z;494;0;14;508;2465;0;114;2579
2144;2611;2016-08-12T14:27:50.000Z;506;0;11;517;2525;0;89;2614
2145;2611;2016-09-11T02:58:20.000Z;485;0;24;509;2420;0;195;2615
2146;2611;2016-10-11T01:20:13.000Z;488;25;0;513;2435;187;0;2622
2147;2611;2016-11-10T22:10:53.000Z;504;35;0;539;2515;262;0;2777
2148;2611;2016-12-09T00:49:27.000Z;514;7;0;521;2565;52;0;2617
2149;2621;2016-10-15T15:50:37.000Z;164;9;0;173;818;67;0;886
2150;2621;2016-11-14T05:53:04.000Z;141;5;0;146;704;37;0;741
2151;2621;2016-12-14T04:09:28.000Z;179;5;10;194;893;37;81;1012
2152;2631;2013-12-23T07:09:20.000Z;481;18;0;499;2400;135;0;2535
2153;2631;2014-01-21T21:59:53.000Z;485;213;0;698;2420;1595;0;4016
2154;2631;2014-02-19T02:56:48.000Z;492;25;441;958;2455;187;3581;6223
2155;2631;2014-03-20T09:13:33.000Z;471;1;0;472;2350;7;0;2358
